日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3,年,月,日
2021/3/26,Moderate,70,195,50,77,37,37,0.8,21,2021,3,26
2021/3/27,Moderate,58,181,36,66,36,36,0.74,46,2021,3,27
2021/3/28,Moderate,58,117,30,66,44,44,0.83,55,2021,3,28
2021/3/29,Moderate,68,161,39,86,51,51,0.96,59,2021,3,29
2021/3/30,Moderate,60,103,40,76,47,47,0.94,41,2021,3,30
2021/3/31,Good,38,75,22,38,28,28,0.71,41,2021,3,31
2021/4/1,Good,31,107,20,30,25,25,0.67,33,2021,4,1
2021/4/2,Good,28,86,17,28,24,24,0.57,33,2021,4,2
2021/4/3,Good,32,115,20,32,24,24,0.58,31,2021,4,3
2021/4/4,Good,33,82,21,33,25,25,0.67,35,2021,4,4
2021/4/5,Good,29,38,16,29,26,26,0.66,38,2021,4,5
2021/4/6,Good,39,76,23,39,37,37,0.85,19,2021,4,6
2021/4/7,Good,34,56,23,33,34,34,0.79,28,2021,4,7
2021/4/8,Good,43,148,28,43,31,31,0.79,33,2021,4,8
2021/4/9,Good,30,40,16,30,29,29,0.55,40,2021,4,9
2021/4/10,Good,37,70,23,37,31,31,0.58,37,2021,4,10
2021/4/11,Good,39,98,25,39,31,31,0.6,36,2021,4,11
2021/4/12,Good,47,185,31,48,36,36,0.73,31,2021,4,12
2021/4/13,Moderate,53,220,35,57,39,39,0.83,24,2021,4,13
2021/4/14,Good,46,190,31,46,30,30,0.75,28,2021,4,14
2021/4/15,Good,44,128,29,44,30,30,0.7,29,2021,4,15
2021/4/16,Good,41,80,25,41,31,31,0.66,29,2021,4,16
2021/4/17,Moderate,54,150,32,59,34,34,0.81,12,2021,4,17
2021/4/18,Moderate,54,137,28,58,28,28,0.63,34,2021,4,18
2021/4/19,Good,48,95,25,48,32,32,0.63,29,2021,4,19
2021/4/20,Good,40,88,25,41,31,31,0.68,25,2021,4,20
2021/4/21,Good,50,189,30,51,35,35,0.81,30,2021,4,21
2021/4/22,Good,47,168,28,48,33,33,0.77,44,2021,4,22
2021/4/23,Good,50,195,29,51,37,37,0.76,38,2021,4,23
2021/4/24,Good,29,60,18,29,22,22,0.65,33,2021,4,24
2021/4/25,Good,21,25,12,21,21,21,0.58,39,2021,4,25
2021/4/26,Good,22,45,13,21,22,22,0.55,42,2021,4,26
2021/4/27,Good,40,110,23,39,33,33,0.69,53,2021,4,27
2021/4/28,Moderate,51,166,28,54,33,33,0.63,38,2021,4,28
2021/4/29,Moderate,51,146,28,54,31,31,0.59,63,2021,4,29
2021/4/30,Moderate,58,206,34,61,40,40,0.66,82,2021,4,30
2021/5/1,Moderate,73,314,40,71,45,45,0.79,100,2021,5,1
2021/5/2,Moderate,55,229,32,55,29,29,0.68,91,2021,5,2
2021/5/3,Good,32,49,20,29,18,18,0.6,83,2021,5,3
2021/5/4,Moderate,57,233,33,64,26,26,0.63,46,2021,5,4
2021/5/5,Moderate,55,154,31,62,23,23,0.52,49,2021,5,5
2021/5/6,Good,42,69,25,43,29,29,0.63,30,2021,5,6
2021/5/7,Good,45,93,29,46,32,32,0.7,43,2021,5,7
2021/5/8,Moderate,57,179,37,63,34,34,0.76,70,2021,5,8
2021/5/9,Moderate,58,230,36,63,38,38,0.78,77,2021,5,9
2021/5/10,Good,44,164,28,45,32,32,0.62,67,2021,5,10
2021/5/11,Good,44,220,29,44,27,27,0.55,42,2021,5,11
2021/5/12,Good,47,217,32,46,28,28,0.65,53,2021,5,12
2021/5/13,Good,40,161,27,39,31,31,0.71,33,2021,5,13
2021/5/14,Good,33,138,21,31,22,22,0.66,51,2021,5,14
2021/5/15,Good,30,167,19,30,19,19,0.56,46,2021,5,15
2021/5/16,Good,27,165,14,24,20,20,0.46,57,2021,5,16
2021/5/17,Good,39,226,21,39,35,35,0.61,41,2021,5,17
2021/5/18,Good,43,155,25,42,31,31,0.63,60,2021,5,18
2021/5/19,Good,43,177,27,43,31,31,0.61,58,2021,5,19
2021/5/20,Moderate,63,315,45,68,46,46,0.78,36,2021,5,20
2021/5/21,Moderate,69,318,50,73,42,42,0.86,25,2021,5,21
2021/5/22,Moderate,56,216,39,55,34,34,0.73,21,2021,5,22
2021/5/23,Good,33,128,20,33,23,23,0.57,34,2021,5,23
2021/5/24,Good,31,99,18,31,29,29,0.53,32,2021,5,24
2021/5/25,Good,43,147,26,43,34,34,0.73,16,2021,5,25
2021/5/26,Good,30,89,20,29,26,26,0.57,32,2021,5,26
2021/5/27,Good,49,234,33,50,34,34,0.71,33,2021,5,27
2021/5/28,Moderate,53,256,35,55,39,39,0.78,31,2021,5,28
2021/5/29,Good,42,182,26,43,40,40,0.66,36,2021,5,29
2021/5/30,Good,45,208,27,46,40,40,0.71,42,2021,5,30
2021/5/31,Moderate,58,249,39,64,43,43,0.83,61,2021,5,31
2021/6/1,Moderate,59,286,39,65,44,44,0.8,49,2021,6,1
2021/6/2,Moderate,62,294,44,67,41,41,0.73,46,2021,6,2
2021/6/3,Good,39,214,24,39,27,27,0.54,50,2021,6,3
2021/6/4,Good,42,218,20,42,33,33,0.54,62,2021,6,4
2021/6/5,Moderate,55,271,26,56,48,48,0.71,78,2021,6,5
2021/6/6,Moderate,59,208,32,62,46,46,0.77,83,2021,6,6
2021/6/7,Moderate,70,282,48,78,38,38,0.78,96,2021,6,7
2021/6/8,Moderate,51,234,34,52,28,28,0.54,72,2021,6,8
2021/6/9,Good,42,189,29,41,27,27,0.56,49,2021,6,9
2021/6/10,Good,39,205,26,39,27,27,0.57,56,2021,6,10
2021/6/11,Good,43,199,26,42,32,32,0.7,56,2021,6,11
2021/6/12,Good,33,131,16,28,25,25,0.67,56,2021,6,12
2021/6/13,Good,32,180,16,29,22,22,0.58,58,2021,6,13
2021/6/14,Good,31,195,17,29,19,19,0.53,60,2021,6,14
2021/6/15,Good,40,284,25,38,21,21,0.64,65,2021,6,15
2021/6/16,Good,36,250,20,34,24,24,0.59,56,2021,6,16
2021/6/17,Good,30,195,16,30,19,19,0.49,33,2021,6,17
2021/6/18,Good,23,74,13,23,17,17,0.48,34,2021,6,18
2021/6/19,Good,30,146,17,30,25,25,0.55,41,2021,6,19
2021/6/20,Good,36,161,20,36,27,27,0.65,48,2021,6,20
2021/6/21,Good,43,203,25,43,31,31,0.72,49,2021,6,21
2021/6/22,Good,50,219,29,49,33,33,0.73,75,2021,6,22
2021/6/23,Good,49,202,25,45,35,35,0.71,80,2021,6,23
2021/6/24,Moderate,53,241,35,55,34,34,0.72,67,2021,6,24
2021/6/25,Good,47,236,32,48,25,25,0.66,50,2021,6,25
2021/6/26,Good,36,182,23,36,24,24,0.65,52,2021,6,26
2021/6/27,Good,29,124,20,28,25,25,0.7,38,2021,6,27
2021/6/28,Good,38,221,24,38,31,31,0.81,39,2021,6,28
2021/6/29,Good,27,84,16,26,22,22,0.74,40,2021,6,29
2021/6/30,Good,29,130,14,25,21,21,0.63,61,2021,6,30
2021/7/1,Good,27,108,17,26,22,22,0.64,47,2021,7,1
2021/7/2,Good,25,89,16,24,21,21,0.66,46,2021,7,2
2021/7/3,Good,26,82,12,20,18,18,0.58,74,2021,7,3
2021/7/4,Good,33,178,19,33,28,28,0.78,52,2021,7,4
2021/7/5,Good,26,90,14,25,23,23,0.65,57,2021,7,5
2021/7/6,Good,39,241,25,39,27,27,0.73,51,2021,7,6
2021/7/7,Good,45,276,28,43,25,25,0.7,72,2021,7,7
2021/7/8,Good,24,91,15,24,22,22,0.63,41,2021,7,8
2021/7/9,Good,30,170,17,30,22,22,0.63,27,2021,7,9
2021/7/10,Good,28,107,14,27,19,19,0.56,43,2021,7,10
2021/7/11,Good,28,100,16,28,20,20,0.58,36,2021,7,11
2021/7/12,Good,26,91,12,20,18,18,0.59,56,2021,7,12
2021/7/13,Good,38,252,16,28,22,22,0.63,83,2021,7,13
2021/7/14,Good,39,249,19,36,25,25,0.61,67,2021,7,14
2021/7/15,Good,37,252,18,35,24,24,0.59,62,2021,7,15
2021/7/16,Good,23,117,13,22,22,22,0.54,50,2021,7,16
2021/7/17,Good,28,186,13,22,20,20,0.57,63,2021,7,17
2021/7/18,Good,33,255,17,30,23,23,0.63,59,2021,7,18
2021/7/19,Good,28,129,13,22,20,20,0.56,76,2021,7,19
2021/7/20,Good,33,244,15,29,25,25,0.61,63,2021,7,20
2021/7/21,Good,34,291,16,32,28,28,0.65,59,2021,7,21
2021/7/22,Good,36,275,16,32,25,25,0.61,62,2021,7,22
2021/7/23,Good,34,228,14,29,23,23,0.52,64,2021,7,23
2021/7/24,Good,33,203,16,32,22,22,0.52,62,2021,7,24
2021/7/25,Good,33,184,13,26,20,20,0.49,79,2021,7,25
2021/7/26,Good,40,267,16,34,24,24,0.56,84,2021,7,26
2021/7/27,Good,32,181,14,28,19,19,0.55,73,2021,7,27
2021/7/28,Good,38,252,18,35,25,25,0.61,76,2021,7,28
2021/7/29,Good,46,306,20,39,27,27,0.67,90,2021,7,29
2021/7/30,Moderate,61,345,22,46,31,31,0.66,106,2021,7,30
2021/7/31,Moderate,66,335,26,52,31,31,0.69,115,2021,7,31
2021/8/1,Moderate,67,344,23,46,28,28,0.61,124,2021,8,1
2021/8/2,Moderate,72,357,30,55,31,31,0.76,125,2021,8,2
2021/8/3,Moderate,57,332,26,47,29,29,0.68,110,2021,8,3
2021/8/4,Moderate,52,311,21,40,24,24,0.65,105,2021,8,4
2021/8/5,Good,49,314,23,43,25,25,0.62,105,2021,8,5
2021/8/6,Moderate,54,317,24,41,21,21,0.61,109,2021,8,6
2021/8/7,Good,46,267,30,46,26,26,0.68,54,2021,8,7
2021/8/8,Good,39,177,26,39,23,23,0.68,32,2021,8,8
2021/8/9,Good,21,32,12,19,15,15,0.61,46,2021,8,9
2021/8/10,Good,28,125,16,27,22,22,0.64,56,2021,8,10
2021/8/11,Good,26,114,14,24,19,19,0.63,61,2021,8,11
2021/8/12,Good,26,155,16,26,18,18,0.6,40,2021,8,12
2021/8/13,Good,18,33,11,17,15,15,0.59,38,2021,8,13
2021/8/14,Good,19,34,9,17,16,16,0.61,54,2021,8,14
2021/8/15,Good,26,134,12,23,22,22,0.66,50,2021,8,15
2021/8/16,Good,26,145,11,21,19,19,0.65,53,2021,8,16
2021/8/17,Good,24,107,12,22,20,20,0.6,47,2021,8,17
2021/8/18,Good,26,102,13,24,21,21,0.58,41,2021,8,18
2021/8/19,Good,32,143,15,29,21,21,0.58,53,2021,8,19
2021/8/20,Good,42,280,22,39,23,23,0.61,72,2021,8,20
2021/8/21,Good,46,311,27,45,23,23,0.67,72,2021,8,21
2021/8/22,Good,40,216,23,41,23,23,0.58,42,2021,8,22
2021/8/23,Good,24,74,13,23,18,18,0.54,54,2021,8,23
2021/8/24,Good,35,204,18,32,23,23,0.65,61,2021,8,24
2021/8/25,Good,31,148,17,31,22,22,0.62,49,2021,8,25
2021/8/26,Good,17,21,9,14,17,17,0.53,48,2021,8,26
2021/8/27,Good,17,33,10,15,22,22,0.57,43,2021,8,27
2021/8/28,Good,16,24,9,16,22,22,0.61,30,2021,8,28
2021/8/29,Good,18,44,10,18,23,23,0.62,33,2021,8,29
2021/8/30,Good,28,144,13,25,22,22,0.7,48,2021,8,30
2021/8/31,Good,34,200,18,34,22,22,0.67,50,2021,8,31
