,日期,最高温度,最低温度,东北风,东南风,东风,北风,南风,无持续风向,西北风,西南风,西风,1级,2级,大于3级,小于3级,晴,多云,阴,雷阵雨,霾,雾,阵雨,小雨,中雨,大雨,雷雨,暴雨,雨夹雪,雨,暴风雨,AQI指数,PM2.5,PM10,So2,No2,Co,O3
1808,2019-01-01,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,55,76,37,37,0.82,9
1809,2019-01-02,7,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,60,85,43,43,0.9,13
1810,2019-01-03,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,62,85,38,38,0.87,15
1811,2019-01-04,8,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,56,75,42,42,0.94,14
1812,2019-01-05,9,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,57,83,51,51,1.02,19
1813,2019-01-06,8,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,50,72,44,44,0.93,21
1814,2019-01-07,9,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91,67,98,50,50,1.04,17
1815,2019-01-08,9,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,127,96,132,54,54,1.2,7
1816,2019-01-09,9,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,31,41,38,38,1.15,15
1817,2019-01-10,7,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,28,40,38,38,1.33,10
1818,2019-01-11,10,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,47,66,43,43,1.26,15
1819,2019-01-12,4,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,53,76,46,46,1.26,12
1820,2019-01-13,10,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98,73,108,56,56,1.52,8
1821,2019-01-14,10,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121,91,125,54,54,1.42,10
1822,2019-01-15,8,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,145,109,149,51,51,1.38,7
1823,2019-01-16,10,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,55,74,40,40,0.82,30
1824,2019-01-17,12,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,63,87,46,46,0.89,27
1825,2019-01-18,11,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,65,93,48,48,0.97,19
1826,2019-01-19,9,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,92,126,46,46,0.99,12
1827,2019-01-20,9,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,125,94,124,46,46,1.13,6
1828,2019-01-21,11,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,52,73,41,41,0.89,17
1829,2019-01-22,13,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,61,91,44,44,1.0,25
1830,2019-01-23,14,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101,75,108,59,59,1.03,19
1831,2019-01-24,12,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,133,100,148,64,64,1.22,9
1832,2019-01-25,11,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,166,126,170,55,55,1.1,17
1833,2019-01-26,12,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,176,133,180,56,56,1.25,9
1834,2019-01-27,10,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,149,113,147,53,53,1.16,19
1835,2019-01-28,11,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,165,125,168,55,55,1.23,21
1836,2019-01-29,10,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,144,108,142,42,42,1.17,18
1837,2019-01-30,11,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,54,70,33,33,1.16,10
1838,2019-01-31,11,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,38,50,30,30,1.0,15
1839,2019-02-01,10,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,31,41,31,31,0.97,23
1840,2019-02-02,11,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,38,51,29,29,0.99,24
1841,2019-02-03,13,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,54,75,27,27,0.91,43
1842,2019-02-04,15,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,59,79,28,28,1.01,40
1843,2019-02-05,16,8,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,65,87,25,25,0.9,54
1844,2019-02-06,17,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,60,85,25,25,0.78,63
1845,2019-02-07,18,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104,77,109,31,31,0.96,56
1846,2019-02-08,14,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,55,76,23,23,0.93,36
1847,2019-02-09,11,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,40,54,17,17,0.99,27
1848,2019-02-10,8,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,18,25,15,15,0.79,30
1849,2019-02-11,10,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,25,33,18,18,0.91,25
1850,2019-02-12,11,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,46,61,30,30,0.96,31
1851,2019-02-13,11,7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,52,72,36,36,1.07,25
1852,2019-02-14,12,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59,40,56,29,29,0.94,22
1853,2019-02-15,14,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,47,67,36,36,1.01,19
1854,2019-02-16,10,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,26,36,23,23,0.76,36
1855,2019-02-17,9,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,31,19,19,0.65,51
1856,2019-02-18,11,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23,34,25,25,0.8,36
1857,2019-02-19,9,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,45,63,30,30,0.81,41
1858,2019-02-20,13,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86,63,90,45,45,0.96,31
1859,2019-02-21,12,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114,85,116,50,50,1.11,31
1860,2019-02-22,12,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98,73,100,46,46,1.11,26
1861,2019-02-23,10,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,40,55,34,34,0.84,25
1862,2019-02-24,11,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,25,36,30,30,0.6,39
1863,2019-02-25,13,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,46,66,42,42,0.78,28
1864,2019-02-26,14,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,45,67,42,42,0.76,34
1865,2019-02-27,11,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,61,83,35,35,0.78,25
1866,2019-02-28,13,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,56,77,37,37,0.93,21
1867,2019-03-01,12,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,41,61,43,43,0.94,19
1868,2019-03-02,14,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,45,63,35,35,0.94,16
1869,2019-03-03,17,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,36,53,32,32,0.88,35
1870,2019-03-04,18,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,34,55,42,42,0.85,25
1871,2019-03-05,15,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,65,95,46,46,0.99,14
1872,2019-03-06,15,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63,44,63,37,37,0.88,12
1873,2019-03-07,11,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,30,42,36,36,0.68,40
1874,2019-03-08,11,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,38,53,36,36,0.73,53
1875,2019-03-09,15,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,47,73,50,50,0.83,31
1876,2019-03-10,17,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,53,83,48,48,0.95,50
1877,2019-03-11,19,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,54,85,54,54,1.0,52
1878,2019-03-12,17,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,59,98,67,67,1.07,29
1879,2019-03-13,17,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83,61,93,51,51,0.98,21
1880,2019-03-14,17,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,35,51,38,38,0.73,23
1881,2019-03-15,14,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,36,54,38,38,0.72,32
1882,2019-03-16,15,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,38,60,44,44,0.73,30
1883,2019-03-17,17,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,43,72,50,50,0.76,25
1884,2019-03-18,21,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,43,72,47,47,0.82,41
1885,2019-03-19,20,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,45,74,52,52,0.79,50
1886,2019-03-20,25,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,51,79,42,42,0.82,74
1887,2019-03-21,20,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65,44,72,41,41,0.81,44
1888,2019-03-22,14,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,23,37,32,32,0.67,27
1889,2019-03-23,11,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,20,30,32,32,0.68,27
1890,2019-03-24,13,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,27,41,36,36,0.69,29
1891,2019-03-25,18,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,33,52,38,38,0.78,38
1892,2019-03-26,20,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,34,58,49,49,0.75,35
1893,2019-03-27,20,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63,43,73,50,50,0.77,36
1894,2019-03-28,25,15,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,54,92,53,53,0.87,62
1895,2019-03-29,26,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,41,83,51,51,0.82,63
1896,2019-03-30,23,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,38,80,47,47,0.82,32
1897,2019-03-31,15,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,25,38,30,30,0.67,37
1898,2019-04-01,17,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,26,41,37,37,0.8,33
1899,2019-04-02,19,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,30,50,40,40,0.81,26
1900,2019-04-03,20,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,33,51,36,36,0.75,28
1901,2019-04-04,18,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,27,43,36,36,0.74,24
1902,2019-04-05,24,12,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,33,58,42,42,0.82,46
1903,2019-04-06,30,14,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,34,62,47,47,0.78,65
1904,2019-04-07,32,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,34,71,52,52,0.83,70
1905,2019-04-08,31,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,30,63,43,43,0.83,76
1906,2019-04-09,29,20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,32,57,32,32,0.74,80
1907,2019-04-10,23,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,24,39,31,31,0.82,54
1908,2019-04-11,26,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,23,37,33,33,0.82,50
1909,2019-04-12,28,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,23,42,38,38,0.8,52
1910,2019-04-13,27,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,29,51,34,34,0.77,59
1911,2019-04-14,23,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,32,29,29,0.66,45
1912,2019-04-15,21,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,23,35,31,31,0.7,34
1913,2019-04-16,23,13,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,34,53,37,37,0.8,54
1914,2019-04-17,28,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,31,55,37,37,0.79,73
1915,2019-04-18,25,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,39,73,54,54,0.96,62
1916,2019-04-19,26,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,44,79,60,60,1.09,27
1917,2019-04-20,22,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,23,35,36,36,0.81,36
1918,2019-04-21,27,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,21,36,27,27,0.68,67
1919,2019-04-22,27,19,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,26,47,43,43,0.85,69
1920,2019-04-23,30,20,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,30,57,45,45,0.94,64
1921,2019-04-24,33,22,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,32,60,45,45,0.91,71
1922,2019-04-25,32,22,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,38,71,48,48,0.9,87
1923,2019-04-26,35,24,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,31,54,36,36,0.82,77
1924,2019-04-27,36,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,48,24,43,25,25,0.68,90
1925,2019-04-28,27,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,25,40,28,28,0.77,39
1926,2019-04-29,21,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,19,31,25,25,0.72,48
1927,2019-04-30,25,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,31,51,41,41,0.89,40
1928,2019-05-01,29,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50,29,51,34,34,0.8,50
1929,2019-05-02,21,17,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,27,48,33,33,0.74,46
1930,2019-05-03,24,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,53,31,55,35,35,0.79,38
1931,2019-05-04,24,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,53,30,54,39,39,0.78,35
1932,2019-05-05,22,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,49,30,50,35,35,0.8,33
1933,2019-05-06,19,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,20,32,26,26,0.7,38
1934,2019-05-07,19,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,34,19,30,24,24,0.69,65
1935,2019-05-08,20,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,39,24,38,35,35,0.69,42
1936,2019-05-09,23,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,34,56,44,44,0.83,44
1937,2019-05-10,25,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,36,61,43,43,0.87,60
1938,2019-05-11,28,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,70,48,83,49,49,0.95,73
1939,2019-05-12,24,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,47,31,48,34,34,0.79,51
1940,2019-05-13,25,20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,51,29,55,32,32,0.69,29
1941,2019-05-14,24,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,26,46,35,35,0.77,24
1942,2019-05-15,26,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,31,53,46,46,1.0,18
1943,2019-05-16,27,22,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,34,59,42,42,1.0,45
1944,2019-05-17,31,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,62,41,67,37,37,0.91,61
1945,2019-05-18,27,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,27,44,36,36,0.83,36
1946,2019-05-19,24,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,41,26,40,28,28,0.71,31
1947,2019-05-20,20,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,17,28,29,29,0.6,48
1948,2019-05-21,23,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,30,54,38,38,0.73,29
1949,2019-05-22,25,16,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,33,58,39,39,0.85,53
1950,2019-05-23,30,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,36,62,45,45,0.9,65
1951,2019-05-24,25,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,49,29,50,42,42,0.85,53
1952,2019-05-25,26,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,36,54,38,38,0.93,56
1953,2019-05-26,28,21,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,41,62,34,34,0.9,63
1954,2019-05-27,26,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,68,46,76,38,38,0.94,43
1955,2019-05-28,22,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,24,39,31,31,0.65,32
1956,2019-05-29,22,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42,27,41,31,31,0.71,37
1957,2019-05-30,22,18,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,28,44,31,31,0.74,37
1958,2019-05-31,28,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,28,47,38,38,0.85,49
1959,2019-06-01,29,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,33,54,39,39,0.85,71
1960,2019-06-02,32,20,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,34,73,45,45,0.85,89
1961,2019-06-03,34,23,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,35,81,51,51,0.9,91
1962,2019-06-04,34,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,70,30,62,42,42,0.88,99
1963,2019-06-05,31,24,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20,33,25,25,0.75,67
1964,2019-06-06,33,22,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,24,42,42,42,0.91,57
1965,2019-06-07,30,22,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,22,38,32,32,0.8,70
1966,2019-06-08,26,22,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,26,41,28,28,0.85,58
1967,2019-06-09,28,23,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,24,37,27,27,0.84,41
