,日期,最高温度,最低温度,东北风,东南风,东风,北风,南风,无持续风向,西北风,西南风,西风,1级,2级,大于3级,小于3级,晴,多云,阴,雷阵雨,霾,雾,阵雨,小雨,中雨,大雨,雷雨,暴雨,雨夹雪,雨,暴风雨,AQI指数,PM2.5,PM10,So2,No2,Co,O3
1340,2017-09-08,30,23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,28,59,57,57,1.11,21
1341,2017-09-09,26,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,18,33,36,36,0.85,26
1342,2017-09-10,26,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,11,23,25,25,0.69,40
1343,2017-09-11,31,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,20,43,41,41,0.96,53
1344,2017-09-12,31,21,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,22,53,50,50,0.89,74
1345,2017-09-13,32,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,29,58,45,45,0.83,76
1346,2017-09-14,32,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,25,48,39,39,0.82,68
1347,2017-09-15,30,23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,60,93,43,43,0.99,73
1348,2017-09-16,33,24,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,43,73,39,39,0.86,82
1349,2017-09-17,32,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,68,108,42,42,1.02,71
1350,2017-09-18,26,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61,40,62,36,36,0.95,24
1351,2017-09-19,26,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,16,28,29,29,0.83,19
1352,2017-09-20,24,20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,14,26,33,33,0.72,32
1353,2017-09-21,26,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,18,34,36,36,0.82,28
1354,2017-09-22,27,22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,20,38,35,35,0.8,30
1355,2017-09-23,27,22,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,16,28,30,30,0.74,23
1356,2017-09-24,28,21,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,13,27,35,35,0.78,21
1357,2017-09-25,28,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,20,43,40,40,0.89,22
1358,2017-09-26,30,22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,35,67,42,42,1.04,42
1359,2017-09-27,24,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,19,34,29,29,0.72,15
1360,2017-09-28,22,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,14,27,33,33,0.67,24
1361,2017-09-29,23,20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,14,26,36,36,0.81,20
1362,2017-09-30,24,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,9,17,28,28,0.72,20
1363,2017-10-01,23,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,21,40,36,36,0.85,16
1364,2017-10-02,25,20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,32,57,43,43,1.01,19
1365,2017-10-03,23,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,15,25,26,26,0.81,15
1366,2017-10-05,20,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,8,12,26,26,0.76,18
1367,2017-10-06,23,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,15,28,35,35,0.96,13
1368,2017-10-07,28,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,26,47,37,37,1.05,15
1369,2017-10-08,30,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,32,56,37,37,1.01,38
1370,2017-10-09,30,20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,41,71,36,36,1.03,56
1371,2017-10-10,18,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,18,32,26,26,0.62,20
1372,2017-10-11,16,13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,9,14,31,31,0.6,22
1373,2017-10-12,17,15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,8,13,28,28,0.71,11
1374,2017-10-13,17,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,10,17,35,35,0.83,12
1375,2017-10-14,18,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,8,13,31,31,0.79,19
1376,2017-10-15,19,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,12,21,31,31,0.73,20
1377,2017-10-16,20,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,14,26,33,33,0.75,24
1378,2017-10-17,19,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,10,16,26,26,0.72,24
1379,2017-10-18,18,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,12,20,32,32,0.71,17
1380,2017-10-19,22,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,34,40,40,0.81,19
1381,2017-10-20,22,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,26,50,48,48,1.01,13
1382,2017-10-21,20,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,41,64,46,46,1.06,12
1383,2017-10-22,17,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,14,22,36,36,0.72,28
1384,2017-10-23,19,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,16,27,40,40,0.74,22
1385,2017-10-24,20,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,22,41,42,42,0.86,26
1386,2017-10-25,19,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,39,57,46,46,0.97,32
1387,2017-10-26,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,35,53,43,43,1.01,20
1388,2017-10-27,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,33,52,45,45,1.16,26
1389,2017-10-28,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63,43,69,50,50,1.16,32
1390,2017-10-29,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108,80,118,49,49,1.29,19
1391,2017-10-30,22,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,64,101,52,52,1.15,42
1392,2017-10-31,23,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,52,89,60,60,1.06,50
1393,2017-11-01,22,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95,70,109,50,50,1.14,22
1394,2017-11-02,21,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,80,127,62,62,1.27,37
1395,2017-11-03,22,13,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,76,119,66,66,1.3,32
1396,2017-11-04,24,14,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,68,106,53,53,1.22,30
1397,2017-11-05,22,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,62,103,58,58,1.22,45
1398,2017-11-06,22,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111,83,138,77,77,1.42,36
1399,2017-11-07,23,14,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,99,152,68,68,1.46,50
1400,2017-11-08,25,15,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,89,140,67,67,1.42,52
1401,2017-11-09,23,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,70,109,65,65,1.19,44
1402,2017-11-10,18,13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74,51,79,47,47,0.88,18
1403,2017-11-11,15,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,31,64,50,50,0.76,12
1404,2017-11-12,16,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,36,63,40,40,0.89,8
1405,2017-11-13,17,13,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,44,77,46,46,0.93,17
1406,2017-11-14,18,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,40,68,44,44,1.12,11
1407,2017-11-15,19,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,25,45,40,40,0.89,15
1408,2017-11-16,19,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,25,50,45,45,0.89,13
1409,2017-11-17,17,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,39,70,45,45,0.93,12
1410,2017-11-18,15,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,24,37,36,36,0.92,10
1411,2017-11-19,11,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,37,61,36,36,0.84,33
1412,2017-11-20,11,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,37,55,38,38,0.91,16
1413,2017-11-21,11,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,22,38,44,44,0.65,19
1414,2017-11-22,12,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,33,55,46,46,0.77,8
1415,2017-11-23,9,8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,27,39,43,43,0.65,14
1416,2017-11-24,13,8,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,30,48,41,41,0.63,23
1417,2017-11-25,16,8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,46,74,54,54,0.84,19
1418,2017-11-26,16,8,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,55,88,58,58,0.95,28
1419,2017-11-27,14,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,70,109,67,67,1.1,13
1420,2017-11-28,14,11,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,94,142,58,58,1.22,7
1421,2017-11-29,13,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118,89,126,53,53,1.15,6
1422,2017-11-30,13,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,52,75,41,41,0.86,9
1423,2017-12-01,14,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,30,45,40,40,0.88,6
1424,2017-12-02,15,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,35,55,45,45,0.91,9
1425,2017-12-03,13,10,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,52,85,47,47,1.01,10
1426,2017-12-04,12,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,64,96,49,49,1.18,8
1427,2017-12-05,13,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101,75,111,51,51,1.26,6
1428,2017-12-06,11,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,60,89,52,52,1.04,9
1429,2017-12-07,12,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89,65,98,54,54,1.08,8
1430,2017-12-08,11,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,44,59,46,46,0.88,11
1431,2017-12-09,15,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,35,57,49,49,0.81,25
1432,2017-12-10,13,8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,54,82,55,55,0.82,24
1433,2017-12-11,13,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101,75,115,63,63,1.17,8
1434,2017-12-12,11,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119,89,135,63,63,1.33,8
1435,2017-12-13,10,7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,49,76,51,51,0.78,26
1436,2017-12-14,11,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,46,69,48,48,0.83,16
1437,2017-12-15,9,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,57,84,45,45,0.91,14
1438,2017-12-16,11,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,68,97,49,49,1.04,14
1439,2017-12-17,10,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,47,67,50,50,0.95,12
1440,2017-12-18,10,6,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,63,99,55,55,1.02,12
1441,2017-12-19,12,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,75,118,67,67,1.23,18
1442,2017-12-20,13,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,101,144,67,67,1.24,26
1443,2017-12-21,11,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,90,127,54,54,1.04,36
1444,2017-12-22,8,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,134,196,69,69,1.31,15
1445,2017-12-23,12,7,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,140,204,78,78,1.5,17
1446,2017-12-24,12,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,131,186,85,85,1.66,17
1447,2017-12-25,13,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,138,188,63,63,1.54,21
1448,2017-12-26,11,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,192,146,205,66,66,1.54,17
1449,2017-12-27,10,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,203,153,212,65,65,1.77,11
1450,2017-12-28,11,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,153,225,66,66,1.78,11
1451,2017-12-29,9,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135,101,145,50,50,1.53,10
1452,2017-12-30,11,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,60,153,46,46,0.95,20
1453,2017-12-31,11,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,51,97,46,46,1.12,22
1454,2018-01-01,11,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,65,105,58,58,1.29,10
1455,2018-01-02,9,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94,70,111,53,53,1.28,7
1456,2018-01-03,9,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,40,56,43,43,1.06,6
1457,2018-01-04,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,19,36,36,1.04,12
1458,2018-01-05,8,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,19,27,34,34,1.23,7
1459,2018-01-06,7,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,26,34,34,1.03,8
1460,2018-01-07,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,33,32,32,0.95,9
1461,2018-01-08,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,38,58,39,39,0.91,33
1462,2018-01-09,11,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,48,81,53,53,1.08,28
1463,2018-01-10,12,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,55,96,67,67,1.06,30
1464,2018-01-11,11,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,62,108,78,78,1.16,30
1465,2018-01-12,10,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,71,118,75,75,1.19,26
1466,2018-01-13,8,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,188,144,207,82,82,1.49,9
1467,2018-01-14,13,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,130,183,74,74,1.37,27
1468,2018-01-15,10,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,169,129,191,87,87,1.59,13
1469,2018-01-16,12,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,77,100,51,51,1.14,24
1470,2018-01-17,10,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,55,77,52,52,1.21,17
1471,2018-01-18,10,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,123,92,128,61,61,1.48,9
1472,2018-01-19,10,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,82,116,55,55,1.31,12
1473,2018-01-20,10,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80,59,84,47,47,1.24,7
1474,2018-01-21,11,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,75,105,55,55,1.31,18
1475,2018-01-22,11,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,51,75,54,54,1.45,10
1476,2018-01-23,11,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,64,103,60,60,1.7,7
1477,2018-01-24,11,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,38,51,44,44,1.28,7
1478,2018-01-25,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,20,30,30,1.24,10
1479,2018-01-26,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,30,31,31,0.99,13
1480,2018-01-27,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,30,29,29,0.78,25
1481,2018-01-28,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,41,59,38,38,0.9,13
1482,2018-01-29,8,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,49,69,48,48,1.08,11
1483,2018-01-30,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,42,61,45,45,0.98,17
1484,2018-01-31,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,51,81,44,44,0.9,37
1485,2018-02-01,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,62,104,64,64,1.07,16
1486,2018-02-02,9,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115,86,132,58,58,1.14,21
1487,2018-02-03,10,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,56,93,49,49,0.88,39
1488,2018-02-04,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,40,73,40,40,0.68,50
1489,2018-02-05,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,54,86,50,50,0.78,30
1490,2018-02-06,10,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,73,109,56,56,1.04,20
1491,2018-02-07,11,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,104,148,61,61,1.18,21
1492,2018-02-08,12,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,95,132,57,57,1.09,32
1493,2018-02-09,9,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,85,122,58,58,1.02,37
1494,2018-02-10,7,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,60,80,45,45,0.93,19
1495,2018-02-11,7,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,30,44,38,38,0.87,13
1496,2018-02-12,7,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,37,56,39,39,1.01,10
1497,2018-02-13,11,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,51,70,37,37,1.18,19
1498,2018-02-14,12,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86,63,86,41,41,1.17,30
1499,2018-02-15,12,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,74,105,34,34,1.08,50
